Text,Latitude,Longitude,Altitude,Type
1981,31.228611,121.474722,8401,year
1982,31.228611,121.474722,8766,year
1983,31.228611,121.474722,9131,year
1984,31.228611,121.474722,9496,year
1985,31.228611,121.474722,9862,year
1958,40.808889,-96.678889,0,year
1959,40.808889,-96.678889,365,year
1960,40.808889,-96.678889,730,year
1961,40.808889,-96.678889,1096,year
1962,40.808889,-96.678889,1461,year
1963,40.808889,-96.678889,1826,year
1964,40.808889,-96.678889,2191,year
1965,40.808889,-96.678889,2557,year
1966,40.808889,-96.678889,2922,year
1967,40.808889,-96.678889,3287,year
1968,40.808889,-96.678889,3652,year
1969,40.808889,-96.678889,4018,year
1970,40.808889,-96.678889,4383,year
1971,40.808889,-96.678889,4748,year
1972,40.808889,-96.678889,5113,year
1973,40.808889,-96.678889,5479,year
1974,40.808889,-96.678889,5844,year
1975,40.808889,-96.678889,6209,year
1976,40.808889,-96.678889,6574,year
1977,40.808889,-96.678889,6940,year
1978,40.808889,-96.678889,7305,year
1979,40.808889,-96.678889,7670,year
1980,40.808889,-96.678889,8035,year
1981,40.808889,-96.678889,8401,year
1982,40.808889,-96.678889,8766,year
1983,40.808889,-96.678889,9131,year
1984,40.808889,-96.678889,9496,year
1985,40.808889,-96.678889,9862,year
1986,40.808889,-96.678889,10227,year
1958,38.971669,-95.23525,0,year
1959,38.971669,-95.23525,365,year
1960,38.971669,-95.23525,730,year
1961,38.971669,-95.23525,1096,year
1962,38.971669,-95.23525,1461,year
1963,38.971669,-95.23525,1826,year
1964,38.971669,-95.23525,2191,year
1965,38.971669,-95.23525,2557,year
1966,38.971669,-95.23525,2922,year
1967,38.971669,-95.23525,3287,year
1968,38.971669,-95.23525,3652,year
1969,38.971669,-95.23525,4018,year
1970,38.971669,-95.23525,4383,year
1971,38.971669,-95.23525,4748,year
1972,38.971669,-95.23525,5113,year
1973,38.971669,-95.23525,5479,year
1974,38.971669,-95.23525,5844,year
1975,38.971669,-95.23525,6209,year
1976,38.971669,-95.23525,6574,year
1977,38.971669,-95.23525,6940,year
1978,38.971669,-95.23525,7305,year
1979,38.971669,-95.23525,7670,year
1980,38.971669,-95.23525,8035,year
1981,38.971669,-95.23525,8401,year
1982,38.971669,-95.23525,8766,year
1983,38.971669,-95.23525,9131,year
1984,38.971669,-95.23525,9496,year
1985,38.971669,-95.23525,9862,year
1986,38.971669,-95.23525,10227,year
1958,36.131389,-95.937222,0,year
1959,36.131389,-95.937222,365,year
1960,36.131389,-95.937222,730,year
1961,36.131389,-95.937222,1096,year
1962,36.131389,-95.937222,1461,year
1963,36.131389,-95.937222,1826,year
1964,36.131389,-95.937222,2191,year
1965,36.131389,-95.937222,2557,year
1966,36.131389,-95.937222,2922,year
1967,36.131389,-95.937222,3287,year
1968,36.131389,-95.937222,3652,year
1969,36.131389,-95.937222,4018,year
1970,36.131389,-95.937222,4383,year
1971,36.131389,-95.937222,4748,year
1972,36.131389,-95.937222,5113,year
1973,36.131389,-95.937222,5479,year
1974,36.131389,-95.937222,5844,year
1975,36.131389,-95.937222,6209,year
1976,36.131389,-95.937222,6574,year
1977,36.131389,-95.937222,6940,year
1978,36.131389,-95.937222,7305,year
1979,36.131389,-95.937222,7670,year
1980,36.131389,-95.937222,8035,year
1981,36.131389,-95.937222,8401,year
1982,36.131389,-95.937222,8766,year
1983,36.131389,-95.937222,9131,year
1984,36.131389,-95.937222,9496,year
1985,36.131389,-95.937222,9862,year
1986,36.131389,-95.937222,10227,year
1958,37.540833,-77.436667,0,year
1959,37.540833,-77.436667,365,year
1960,37.540833,-77.436667,730,year
1961,37.540833,-77.436667,1096,year
1962,37.540833,-77.436667,1461,year
1963,37.540833,-77.436667,1826,year
1964,37.540833,-77.436667,2191,year
1965,37.540833,-77.436667,2557,year
1966,37.540833,-77.436667,2922,year
1967,37.540833,-77.436667,3287,year
1968,37.540833,-77.436667,3652,year
1969,37.540833,-77.436667,4018,year
1970,37.540833,-77.436667,4383,year
1971,37.540833,-77.436667,4748,year
1972,37.540833,-77.436667,5113,year
1973,37.540833,-77.436667,5479,year
1974,37.540833,-77.436667,5844,year
1975,37.540833,-77.436667,6209,year
1976,37.540833,-77.436667,6574,year
1977,37.540833,-77.436667,6940,year
1978,37.540833,-77.436667,7305,year
1979,37.540833,-77.436667,7670,year
1980,37.540833,-77.436667,8035,year
1981,37.540833,-77.436667,8401,year
1982,37.540833,-77.436667,8766,year
1983,37.540833,-77.436667,9131,year
1984,37.540833,-77.436667,9496,year
1985,37.540833,-77.436667,9862,year
1986,37.540833,-77.436667,10227,year
1958,26.081389,-80.280278,0,year
1959,26.081389,-80.280278,365,year
1960,26.081389,-80.280278,730,year
1961,26.081389,-80.280278,1096,year
1962,26.081389,-80.280278,1461,year
1963,26.081389,-80.280278,1826,year
1964,26.081389,-80.280278,2191,year
1965,26.081389,-80.280278,2557,year
1966,26.081389,-80.280278,2922,year
1967,26.081389,-80.280278,3287,year
1968,26.081389,-80.280278,3652,year
1969,26.081389,-80.280278,4018,year
1970,26.081389,-80.280278,4383,year
1971,26.081389,-80.280278,4748,year
1972,26.081389,-80.280278,5113,year
1973,26.081389,-80.280278,5479,year
1974,26.081389,-80.280278,5844,year
1975,26.081389,-80.280278,6209,year
1976,26.081389,-80.280278,6574,year
1977,26.081389,-80.280278,6940,year
1978,26.081389,-80.280278,7305,year
1979,26.081389,-80.280278,7670,year
1980,26.081389,-80.280278,8035,year
1981,26.081389,-80.280278,8401,year
1982,26.081389,-80.280278,8766,year
1983,26.081389,-80.280278,9131,year
1984,26.081389,-80.280278,9496,year
1985,26.081389,-80.280278,9862,year
1986,26.081389,-80.280278,10227,year
1958,42.734722,-84.480556,0,year
1959,42.734722,-84.480556,365,year
1960,42.734722,-84.480556,730,year
1961,42.734722,-84.480556,1096,year
1962,42.734722,-84.480556,1461,year
1963,42.734722,-84.480556,1826,year
1964,42.734722,-84.480556,2191,year
1965,42.734722,-84.480556,2557,year
1966,42.734722,-84.480556,2922,year
1967,42.734722,-84.480556,3287,year
1968,42.734722,-84.480556,3652,year
1969,42.734722,-84.480556,4018,year
1970,42.734722,-84.480556,4383,year
1971,42.734722,-84.480556,4748,year
1972,42.734722,-84.480556,5113,year
1973,42.734722,-84.480556,5479,year
1974,42.734722,-84.480556,5844,year
1975,42.734722,-84.480556,6209,year
1976,42.734722,-84.480556,6574,year
1977,42.734722,-84.480556,6940,year
1978,42.734722,-84.480556,7305,year
1979,42.734722,-84.480556,7670,year
1980,42.734722,-84.480556,8035,year
1981,42.734722,-84.480556,8401,year
1982,42.734722,-84.480556,8766,year
1983,42.734722,-84.480556,9131,year
1984,42.734722,-84.480556,9496,year
1985,42.734722,-84.480556,9862,year
1986,42.734722,-84.480556,10227,year
1958,32.75,-97.333333,0,year
1959,32.75,-97.333333,365,year
1960,32.75,-97.333333,730,year
1961,32.75,-97.333333,1096,year
1962,32.75,-97.333333,1461,year
1963,32.75,-97.333333,1826,year
1964,32.75,-97.333333,2191,year
1965,32.75,-97.333333,2557,year
1966,32.75,-97.333333,2922,year
1967,32.75,-97.333333,3287,year
1968,32.75,-97.333333,3652,year
1969,32.75,-97.333333,4018,year
1970,32.75,-97.333333,4383,year
1971,32.75,-97.333333,4748,year
1972,32.75,-97.333333,5113,year
1973,32.75,-97.333333,5479,year
1974,32.75,-97.333333,5844,year
1975,32.75,-97.333333,6209,year
1976,32.75,-97.333333,6574,year
1977,32.75,-97.333333,6940,year
1978,32.75,-97.333333,7305,year
1979,32.75,-97.333333,7670,year
1980,32.75,-97.333333,8035,year
1981,32.75,-97.333333,8401,year
1982,32.75,-97.333333,8766,year
1983,32.75,-97.333333,9131,year
1984,32.75,-97.333333,9496,year
1985,32.75,-97.333333,9862,year
1986,32.75,-97.333333,10227,year
1958,43.074722,-89.384167,0,year
1959,43.074722,-89.384167,365,year
1960,43.074722,-89.384167,730,year
1961,43.074722,-89.384167,1096,year
1962,43.074722,-89.384167,1461,year
1963,43.074722,-89.384167,1826,year
1964,43.074722,-89.384167,2191,year
1965,43.074722,-89.384167,2557,year
1966,43.074722,-89.384167,2922,year
1967,43.074722,-89.384167,3287,year
1968,43.074722,-89.384167,3652,year
1969,43.074722,-89.384167,4018,year
1970,43.074722,-89.384167,4383,year
1971,43.074722,-89.384167,4748,year
1972,43.074722,-89.384167,5113,year
1973,43.074722,-89.384167,5479,year
1974,43.074722,-89.384167,5844,year
1975,43.074722,-89.384167,6209,year
1976,43.074722,-89.384167,6574,year
1977,43.074722,-89.384167,6940,year
1978,43.074722,-89.384167,7305,year
1979,43.074722,-89.384167,7670,year
1980,43.074722,-89.384167,8035,year
1981,43.074722,-89.384167,8401,year
1982,43.074722,-89.384167,8766,year
1983,43.074722,-89.384167,9131,year
1984,43.074722,-89.384167,9496,year
1985,43.074722,-89.384167,9862,year
1986,43.074722,-89.384167,10227,year
1958,21.3,-157.816667,0,year
1959,21.3,-157.816667,365,year
1960,21.3,-157.816667,730,year
1961,21.3,-157.816667,1096,year
1962,21.3,-157.816667,1461,year
1963,21.3,-157.816667,1826,year
1964,21.3,-157.816667,2191,year
1965,21.3,-157.816667,2557,year
1966,21.3,-157.816667,2922,year
1967,21.3,-157.816667,3287,year
1968,21.3,-157.816667,3652,year
1969,21.3,-157.816667,4018,year
1970,21.3,-157.816667,4383,year
1971,21.3,-157.816667,4748,year
1972,21.3,-157.816667,5113,year
1973,21.3,-157.816667,5479,year
1974,21.3,-157.816667,5844,year
1975,21.3,-157.816667,6209,year
1976,21.3,-157.816667,6574,year
1977,21.3,-157.816667,6940,year
1978,21.3,-157.816667,7305,year
1979,21.3,-157.816667,7670,year
1980,21.3,-157.816667,8035,year
1981,21.3,-157.816667,8401,year
1982,21.3,-157.816667,8766,year
1983,21.3,-157.816667,9131,year
1984,21.3,-157.816667,9496,year
1985,21.3,-157.816667,9862,year
1986,21.3,-157.816667,10227,year
1958,35.689722,139.692222,0,year
1959,35.689722,139.692222,365,year
1960,35.689722,139.692222,730,year
1961,35.689722,139.692222,1096,year
1962,35.689722,139.692222,1461,year
1963,35.689722,139.692222,1826,year
1964,35.689722,139.692222,2191,year
1965,35.689722,139.692222,2557,year
1966,35.689722,139.692222,2922,year
1967,35.689722,139.692222,3287,year
1968,35.689722,139.692222,3652,year
1969,35.689722,139.692222,4018,year
1970,35.689722,139.692222,4383,year
1971,35.689722,139.692222,4748,year
1972,35.689722,139.692222,5113,year
1973,35.689722,139.692222,5479,year
1974,35.689722,139.692222,5844,year
1975,35.689722,139.692222,6209,year
1976,35.689722,139.692222,6574,year
1977,35.689722,139.692222,6940,year
1978,35.689722,139.692222,7305,year
1979,35.689722,139.692222,7670,year
1980,35.689722,139.692222,8035,year
1981,35.689722,139.692222,8401,year
1982,35.689722,139.692222,8766,year
1983,35.689722,139.692222,9131,year
1984,35.689722,139.692222,9496,year
1985,35.689722,139.692222,9862,year
1986,35.689722,139.692222,10227,year
1958,35.183333,136.9,0,year
1959,35.183333,136.9,365,year
1960,35.183333,136.9,730,year
1961,35.183333,136.9,1096,year
1962,35.183333,136.9,1461,year
1963,35.183333,136.9,1826,year
1964,35.183333,136.9,2191,year
1965,35.183333,136.9,2557,year
1966,35.183333,136.9,2922,year
1967,35.183333,136.9,3287,year
1968,35.183333,136.9,3652,year
1969,35.183333,136.9,4018,year
1970,35.183333,136.9,4383,year
1971,35.183333,136.9,4748,year
1972,35.183333,136.9,5113,year
1973,35.183333,136.9,5479,year
1974,35.183333,136.9,5844,year
1975,35.183333,136.9,6209,year
1976,35.183333,136.9,6574,year
1977,35.183333,136.9,6940,year
1978,35.183333,136.9,7305,year
1979,35.183333,136.9,7670,year
1980,35.183333,136.9,8035,year
1981,35.183333,136.9,8401,year
1982,35.183333,136.9,8766,year
1983,35.183333,136.9,9131,year
1984,35.183333,136.9,9496,year
1985,35.183333,136.9,9862,year
1986,35.183333,136.9,10227,year
1958,33.583333,130.4,0,year
1959,33.583333,130.4,365,year
1960,33.583333,130.4,730,year
1961,33.583333,130.4,1096,year
1962,33.583333,130.4,1461,year
1963,33.583333,130.4,1826,year
1964,33.583333,130.4,2191,year
1965,33.583333,130.4,2557,year
1966,33.583333,130.4,2922,year
1967,33.583333,130.4,3287,year
1968,33.583333,130.4,3652,year
1969,33.583333,130.4,4018,year
1970,33.583333,130.4,4383,year
1971,33.583333,130.4,4748,year
1972,33.583333,130.4,5113,year
1973,33.583333,130.4,5479,year
1974,33.583333,130.4,5844,year
1975,33.583333,130.4,6209,year
1976,33.583333,130.4,6574,year
1977,33.583333,130.4,6940,year
1978,33.583333,130.4,7305,year
1979,33.583333,130.4,7670,year
1980,33.583333,130.4,8035,year
1981,33.583333,130.4,8401,year
1982,33.583333,130.4,8766,year
1983,33.583333,130.4,9131,year
1984,33.583333,130.4,9496,year
1985,33.583333,130.4,9862,year
1986,33.583333,130.4,10227,year
1958,34.391389,132.451944,0,year
1959,34.391389,132.451944,365,year
1960,34.391389,132.451944,730,year
1961,34.391389,132.451944,1096,year
1962,34.391389,132.451944,1461,year
1963,34.391389,132.451944,1826,year
1964,34.391389,132.451944,2191,year
1965,34.391389,132.451944,2557,year
1966,34.391389,132.451944,2922,year
1967,34.391389,132.451944,3287,year
1968,34.391389,132.451944,3652,year
1969,34.391389,132.451944,4018,year
1970,34.391389,132.451944,4383,year
1971,34.391389,132.451944,4748,year
1972,34.391389,132.451944,5113,year
1973,34.391389,132.451944,5479,year
1974,34.391389,132.451944,5844,year
1975,34.391389,132.451944,6209,year
1976,34.391389,132.451944,6574,year
1977,34.391389,132.451944,6940,year
1978,34.391389,132.451944,7305,year
1979,34.391389,132.451944,7670,year
1980,34.391389,132.451944,8035,year
1981,34.391389,132.451944,8401,year
1982,34.391389,132.451944,8766,year
1983,34.391389,132.451944,9131,year
1984,34.391389,132.451944,9496,year
1985,34.391389,132.451944,9862,year
1986,34.391389,132.451944,10227,year
1958,34.693889,135.502222,0,year
1959,34.693889,135.502222,365,year
1960,34.693889,135.502222,730,year
1961,34.693889,135.502222,1096,year
1962,34.693889,135.502222,1461,year
1963,34.693889,135.502222,1826,year
1964,34.693889,135.502222,2191,year
1965,34.693889,135.502222,2557,year
1966,34.693889,135.502222,2922,year
1967,34.693889,135.502222,3287,year
1968,34.693889,135.502222,3652,year
1969,34.693889,135.502222,4018,year
1970,34.693889,135.502222,4383,year
1971,34.693889,135.502222,4748,year
1972,34.693889,135.502222,5113,year
1973,34.693889,135.502222,5479,year
1974,34.693889,135.502222,5844,year
1975,34.693889,135.502222,6209,year
1976,34.693889,135.502222,6574,year
1977,34.693889,135.502222,6940,year
1978,34.693889,135.502222,7305,year
1979,34.693889,135.502222,7670,year
1980,34.693889,135.502222,8035,year
1981,34.693889,135.502222,8401,year
1982,34.693889,135.502222,8766,year
1983,34.693889,135.502222,9131,year
1984,34.693889,135.502222,9496,year
1985,34.693889,135.502222,9862,year
1986,34.693889,135.502222,10227,year
1958,35.444167,139.638056,0,year
1959,35.444167,139.638056,365,year
1960,35.444167,139.638056,730,year
1961,35.444167,139.638056,1096,year
1962,35.444167,139.638056,1461,year
1963,35.444167,139.638056,1826,year
1964,35.444167,139.638056,2191,year
1965,35.444167,139.638056,2557,year
1966,35.444167,139.638056,2922,year
1967,35.444167,139.638056,3287,year
1968,35.444167,139.638056,3652,year
1969,35.444167,139.638056,4018,year
1970,35.444167,139.638056,4383,year
1971,35.444167,139.638056,4748,year
1972,35.444167,139.638056,5113,year
1973,35.444167,139.638056,5479,year
1974,35.444167,139.638056,5844,year
1975,35.444167,139.638056,6209,year
1976,35.444167,139.638056,6574,year
1977,35.444167,139.638056,6940,year
1978,35.444167,139.638056,7305,year
1979,35.444167,139.638056,7670,year
1980,35.444167,139.638056,8035,year
1981,35.444167,139.638056,8401,year
1982,35.444167,139.638056,8766,year
1983,35.444167,139.638056,9131,year
1984,35.444167,139.638056,9496,year
1985,35.444167,139.638056,9862,year
1986,35.444167,139.638056,10227,year
1958,36.365833,140.47125,0,year
1959,36.365833,140.47125,365,year
1960,36.365833,140.47125,730,year
1961,36.365833,140.47125,1096,year
1962,36.365833,140.47125,1461,year
1963,36.365833,140.47125,1826,year
1964,36.365833,140.47125,2191,year
1965,36.365833,140.47125,2557,year
1966,36.365833,140.47125,2922,year
1967,36.365833,140.47125,3287,year
1968,36.365833,140.47125,3652,year
1969,36.365833,140.47125,4018,year
1970,36.365833,140.47125,4383,year
1971,36.365833,140.47125,4748,year
1972,36.365833,140.47125,5113,year
1973,36.365833,140.47125,5479,year
1974,36.365833,140.47125,5844,year
1975,36.365833,140.47125,6209,year
1976,36.365833,140.47125,6574,year
1977,36.365833,140.47125,6940,year
1978,36.365833,140.47125,7305,year
1979,36.365833,140.47125,7670,year
1980,36.365833,140.47125,8035,year
1981,36.365833,140.47125,8401,year
1982,36.365833,140.47125,8766,year
1983,36.365833,140.47125,9131,year
1984,36.365833,140.47125,9496,year
1985,36.365833,140.47125,9862,year
1986,36.365833,140.47125,10227,year
1958,35.787639,139.903167,0,year
1959,35.787639,139.903167,365,year
1960,35.787639,139.903167,730,year
1961,35.787639,139.903167,1096,year
1962,35.787639,139.903167,1461,year
1963,35.787639,139.903167,1826,year
1964,35.787639,139.903167,2191,year
1965,35.787639,139.903167,2557,year
1966,35.787639,139.903167,2922,year
1967,35.787639,139.903167,3287,year
1968,35.787639,139.903167,3652,year
1969,35.787639,139.903167,4018,year
1970,35.787639,139.903167,4383,year
1971,35.787639,139.903167,4748,year
1972,35.787639,139.903167,5113,year
1973,35.787639,139.903167,5479,year
1974,35.787639,139.903167,5844,year
1975,35.787639,139.903167,6209,year
1976,35.787639,139.903167,6574,year
1977,35.787639,139.903167,6940,year
1978,35.787639,139.903167,7305,year
1979,35.787639,139.903167,7670,year
1980,35.787639,139.903167,8035,year
1981,35.787639,139.903167,8401,year
1982,35.787639,139.903167,8766,year
1983,35.787639,139.903167,9131,year
1984,35.787639,139.903167,9496,year
1985,35.787639,139.903167,9862,year
1986,35.787639,139.903167,10227,year
1958,35.095583,138.863444,0,year
1959,35.095583,138.863444,365,year
1960,35.095583,138.863444,730,year
1961,35.095583,138.863444,1096,year
1962,35.095583,138.863444,1461,year
1963,35.095583,138.863444,1826,year
1964,35.095583,138.863444,2191,year
1965,35.095583,138.863444,2557,year
1966,35.095583,138.863444,2922,year
1967,35.095583,138.863444,3287,year
1968,35.095583,138.863444,3652,year
1969,35.095583,138.863444,4018,year
1970,35.095583,138.863444,4383,year
1971,35.095583,138.863444,4748,year
1972,35.095583,138.863444,5113,year
1973,35.095583,138.863444,5479,year
1974,35.095583,138.863444,5844,year
1975,35.095583,138.863444,6209,year
1976,35.095583,138.863444,6574,year
1977,35.095583,138.863444,6940,year
1978,35.095583,138.863444,7305,year
1979,35.095583,138.863444,7670,year
1980,35.095583,138.863444,8035,year
1981,35.095583,138.863444,8401,year
1982,35.095583,138.863444,8766,year
1983,35.095583,138.863444,9131,year
1984,35.095583,138.863444,9496,year
1985,35.095583,138.863444,9862,year
1986,35.095583,138.863444,10227,year
1958,22.3,114.2,0,year
1959,22.3,114.2,365,year
1960,22.3,114.2,730,year
1961,22.3,114.2,1096,year
1962,22.3,114.2,1461,year
1963,22.3,114.2,1826,year
1964,22.3,114.2,2191,year
1965,22.3,114.2,2557,year
1966,22.3,114.2,2922,year
1967,22.3,114.2,3287,year
1968,22.3,114.2,3652,year
1969,22.3,114.2,4018,year
1970,22.3,114.2,4383,year
1971,22.3,114.2,4748,year
1972,22.3,114.2,5113,year
1973,22.3,114.2,5479,year
1974,22.3,114.2,5844,year
1975,22.3,114.2,6209,year
1976,22.3,114.2,6574,year
1977,22.3,114.2,6940,year
1978,22.3,114.2,7305,year
1979,22.3,114.2,7670,year
1980,22.3,114.2,8035,year
1981,22.3,114.2,8401,year
