City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7,Hexcode8
"East Lansing, MI, USA","East Lansing, MI, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"East Lansing, MI, USA","Cleveland, OH, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Cleveland, OH, USA","Cleveland, OH, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Cleveland, OH, USA","Delaware, OH, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Delaware, OH, USA","Delaware, OH, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Delaware, OH, USA","Trenton, MI, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Trenton, MI, USA","Trenton, MI, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Trenton, MI, USA","Ypsilanti, MI, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Ypsilanti, MI, USA","Ypsilanti, MI, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Ypsilanti, MI, USA","Ypsilanti, MI, USA",#b32c8e,#df6263,#e97257,#f0804e,#f3854b,#f58c46,#f89540,#fa9e3b
"Ypsilanti, MI, USA","Ypsilanti, MI, USA",#b32c8e,#df6263,#e97257,#f07f4f,#f3854b,#f58c46,#f89540,#fa9e3b
"Ypsilanti, MI, USA","Slippery Rock, PA, USA",#b32c8e,#df6263,#e97257,#f07f4f,#f3854b,#f58c46,#f89540,#fa9e3b
"Slippery Rock, PA, USA","Slippery Rock, PA, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58c46,#f89540,#fa9e3b
"Slippery Rock, PA, USA","Williamsport, PA, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58c46,#f89540,#fa9e3b
"Williamsport, PA, USA","Williamsport, PA, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58c46,#f89540,#fa9e3b
"Williamsport, PA, USA","Princeton, NJ, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58c46,#f89540,#fa9e3b
"Princeton, NJ, USA","Princeton, NJ, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Princeton, NJ, USA","Union, NJ, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Union, NJ, USA","Union, NJ, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Union, NJ, USA","Great Neck, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Great Neck, NY, USA","Great Neck, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Great Neck, NY, USA","Bedford, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Bedford, NY, USA","Bedford, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Bedford, NY, USA","Red Bank, NJ, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Red Bank, NJ, USA","Red Bank, NJ, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Red Bank, NJ, USA","Deer Park, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Deer Park, NY, USA","Deer Park, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Deer Park, NY, USA","Westport, CT, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Westport, CT, USA","Westport, CT, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"Westport, CT, USA","New York City, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"New York City, NY, USA","New York City, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89540,#fa9e3b
"New York City, NY, USA","New York City, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89441,#fa9e3b
"New York City, NY, USA","New York City, NY, USA",#b32c8e,#df6263,#e97158,#f07f4f,#f3854b,#f58b47,#f89441,#fa9e3b
"New York City, NY, USA","Washington, D.C., USA",#b42e8d,#de6164,#e97158,#f07f4f,#f3854b,#f58b47,#f89441,#fa9e3b
"Washington, D.C., USA","Washington, D.C., USA",#b52f8c,#de5f65,#e87059,#ef7e50,#f2844b,#f48948,#f89441,#fa9c3c
"Washington, D.C., USA","Casablanca, Morocco",#b52f8c,#de5f65,#e87059,#ef7e50,#f2844b,#f48948,#f79342,#fa9c3c
"Casablanca, Morocco","Casablanca, Morocco",#b52f8c,#de5f65,#e87059,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Casablanca, Morocco","Rabat, Morocco",#b52f8c,#de5f65,#e87059,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Rabat, Morocco","Rabat, Morocco",#b52f8c,#de5f65,#e87059,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Rabat, Morocco","Meknès, Morocco",#b52f8c,#de5f65,#e87059,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Meknès, Morocco","Meknès, Morocco",#b52f8c,#de5f65,#e87059,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Meknès, Morocco","Safi, Morocco",#b52f8c,#de5f65,#e87059,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Safi, Morocco","Safi, Morocco",#b52f8c,#de5f65,#e76f5a,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Safi, Morocco","Algiers, Algeria",#b52f8c,#de5f65,#e76f5a,#ef7e50,#f1834c,#f48948,#f79342,#fa9c3c
"Algiers, Algeria","Algiers, Algeria",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48948,#f79342,#fa9b3d
"Algiers, Algeria","Oran, Algeria",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48948,#f79342,#fa9b3d
"Oran, Algeria","Oran, Algeria",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48948,#f79342,#fa9b3d
"Oran, Algeria","Carthage, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48948,#f79342,#fa9b3d
"Carthage, Tunisia","Carthage, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"Carthage, Tunisia","Hammamet, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"Hammamet, Tunisia","Hammamet, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"Hammamet, Tunisia","Carthage, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"Carthage, Tunisia","Carthage, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"Carthage, Tunisia","Sfax, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"Sfax, Tunisia","Sfax, Tunisia",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"Sfax, Tunisia","New York City, NY, USA",#b52f8c,#de5f65,#e76f5a,#ef7c51,#f1834c,#f48849,#f79342,#fa9b3d
"New York City, NY, USA","New York City, NY, USA",#b6308b,#dd5e66,#e76e5b,#ef7c51,#f1814d,#f48849,#f79143,#fa9b3d
"New York City, NY, USA","Zaporozhye, Russia, U.S.S.R.",#b6308b,#dd5e66,#e76e5b,#ee7b51,#f1814d,#f48849,#f79143,#fa9b3d
"Zaporozhye, Russia, U.S.S.R.","Zaporozhye, Russia, U.S.S.R.",#b6308b,#dd5e66,#e76e5b,#ee7b51,#f1814d,#f48849,#f79143,#fa9b3d
"Zaporozhye, Russia, U.S.S.R.","Donetsk, Ukraine, U.S.S.R.",#b6308b,#dd5e66,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Donetsk, Ukraine, U.S.S.R.","Donetsk, Ukraine, U.S.S.R.",#b6308b,#dd5e66,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Donetsk, Ukraine, U.S.S.R.","Kiev, Ukraine, U.S.S.R.",#b6308b,#dd5e66,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Kiev, Ukraine, U.S.S.R.","Kiev, Ukraine, U.S.S.R.",#b6308b,#dd5e66,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Kiev, Ukraine, U.S.S.R.","Voroshilovgrad, Ukraine, U.S.S.R.",#b6308b,#dd5e66,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Voroshilovgrad, Ukraine, U.S.S.R.","Voroshilovgrad, Ukraine, U.S.S.R.",#b7318a,#dc5d67,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Voroshilovgrad, Ukraine, U.S.S.R.","Moscow, Russia, U.S.S.R.",#b7318a,#dc5d67,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Moscow, Russia, U.S.S.R.","Moscow, Russia, U.S.S.R.",#b7318a,#dc5d67,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Moscow, Russia, U.S.S.R.","Leningrad, Russia, U.S.S.R.",#b7318a,#dc5d67,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Leningrad, Russia, U.S.S.R.","Leningrad, Russia, U.S.S.R.",#b7318a,#dc5d67,#e76e5b,#ee7b51,#f1814d,#f3874a,#f79143,#f99a3e
"Leningrad, Russia, U.S.S.R.","Paris, France",#b7318a,#dc5d67,#e76e5b,#ee7b51,#f0804e,#f3874a,#f79143,#f99a3e
"Paris, France","Paris, France",#b7318a,#dc5d67,#e66c5c,#ee7b51,#f0804e,#f3874a,#f79044,#f99a3e
"Paris, France","Paris, France",#b7318a,#dc5d67,#e66c5c,#ee7b51,#f0804e,#f3874a,#f79044,#f99a3e
"Paris, France","Paris, France",#b7318a,#dc5d67,#e66c5c,#ed7a52,#f0804e,#f3874a,#f79044,#f99a3e
"Paris, France","London, England",#b7318a,#dc5d67,#e66c5c,#ed7a52,#f0804e,#f3874a,#f79044,#f99a3e
"London, England","London, England",#b7318a,#dc5d67,#e66c5c,#ed7a52,#f0804e,#f3874a,#f79044,#f99a3e
"London, England","London, England",#b7318a,#dc5d67,#e66c5c,#ed7a52,#f0804e,#f3854b,#f79044,#f99a3e
"London, England","London, England",#b7318a,#dc5d67,#e66c5c,#ed7a52,#f0804e,#f3854b,#f79044,#f99a3e
"London, England","New York City, NY, USA",#b7318a,#dc5d67,#e66c5c,#ed7a52,#f0804e,#f3854b,#f79044,#f99a3e
"New York City, NY, USA","New York City, NY, USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f3854b,#f68f44,#f9983e
"New York City, NY, USA","New York City, NY, USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f3854b,#f68f44,#f9983e
"New York City, NY, USA","New York City, NY, USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f3854b,#f68f44,#f9983e
"New York City, NY, USA","Washington, D.C., USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Washington, D.C., USA","Washington, D.C., USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Washington, D.C., USA","Indiana, PA, USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Indiana, PA, USA","Indiana, PA, USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Indiana, PA, USA","New Wilmington, PA, USA",#b83289,#db5c68,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"New Wilmington, PA, USA","New Wilmington, PA, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"New Wilmington, PA, USA","Ann Arbor, MI, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Ann Arbor, MI, USA","Ann Arbor, MI, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Ann Arbor, MI, USA","Richmond, IN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Richmond, IN, USA","Richmond, IN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Richmond, IN, USA","Ames, IA, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Ames, IA, USA","Ames, IA, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Ames, IA, USA","Kirksville, MO, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Kirksville, MO, USA","Kirksville, MO, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Kirksville, MO, USA","Liberty, MO, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Liberty, MO, USA","Liberty, MO, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"Liberty, MO, USA","St. Cloud, MN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9983e
"St. Cloud, MN, USA","St. Cloud, MN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"St. Cloud, MN, USA","Minneapolis, MN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Minneapolis, MN, USA","Minneapolis, MN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Minneapolis, MN, USA","Northfield, MN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Northfield, MN, USA","Northfield, MN, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Northfield, MN, USA","Cedar Falls, IA, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Cedar Falls, IA, USA","Cedar Falls, IA, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Cedar Falls, IA, USA","Grinnell, IA, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Grinnell, IA, USA","Grinnell, IA, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Grinnell, IA, USA","Highland Park, IL, USA",#ba3388,#da5b69,#e56b5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Highland Park, IL, USA","Highland Park, IL, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Highland Park, IL, USA","Chicago, IL, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Chicago, IL, USA","Chicago, IL, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Chicago, IL, USA","Boston, MA, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#f07f4f,#f2844b,#f68f44,#f9973f
"Boston, MA, USA","Boston, MA, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#ef7e50,#f2844b,#f68f44,#f9973f
"Boston, MA, USA","Kent, CT, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#ef7e50,#f2844b,#f68f44,#f9973f
"Kent, CT, USA","Kent, CT, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#ef7e50,#f2844b,#f68f44,#f9973f
"Kent, CT, USA","Kingston, RI, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#ef7e50,#f2844b,#f68f44,#f9973f
"Kingston, RI, USA","Kingston, RI, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#ef7e50,#f2844b,#f68f44,#f9973f
"Kingston, RI, USA","Providence, RI, USA",#ba3388,#da5b69,#e56a5d,#ed7953,#ef7e50,#f2844b,#f68f44,#f9973f
"Providence, RI, USA","Providence, RI, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Providence, RI, USA","Wellesley, MA, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Wellesley, MA, USA","Wellesley, MA, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Wellesley, MA, USA","Amherst, MA, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Amherst, MA, USA","Amherst, MA, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Amherst, MA, USA","Middletown, NY, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Middletown, NY, USA","Middletown, NY, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Middletown, NY, USA","Cincinnati, OH, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Cincinnati, OH, USA","Cincinnati, OH, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Cincinnati, OH, USA","Cleveland, OH, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68f44,#f9973f
"Cleveland, OH, USA","Cleveland, OH, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68d45,#f9973f
"Cleveland, OH, USA","Storrs, CT, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68d45,#f9973f
"Storrs, CT, USA","Storrs, CT, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68d45,#f9973f
"Storrs, CT, USA","Portland, ME, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68d45,#f9973f
"Portland, ME, USA","Portland, ME, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f2844b,#f68d45,#f9973f
"Portland, ME, USA","Bridgeport, CT, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"Bridgeport, CT, USA","Bridgeport, CT, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"Bridgeport, CT, USA","New York City, NY, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"New York City, NY, USA","New York City, NY, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"New York City, NY, USA","Princeton, NJ, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"Princeton, NJ, USA","Princeton, NJ, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"Princeton, NJ, USA","Brooklyn, NY, USA",#ba3388,#da5b69,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"Brooklyn, NY, USA","Brooklyn, NY, USA",#bb3488,#da5a6a,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"Brooklyn, NY, USA","New York City, NY, USA",#bb3488,#da5a6a,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"New York City, NY, USA","New York City, NY, USA",#bb3488,#da5a6a,#e56a5d,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"New York City, NY, USA","New York City, NY, USA",#bb3488,#da5a6a,#e4695e,#ec7754,#ef7e50,#f1834c,#f68d45,#f9973f
"New York City, NY, USA","New York City, NY, USA",#bb3488,#da5a6a,#e4695e,#ec7754,#ef7c51,#f1834c,#f68d45,#f89540
"New York City, NY, USA","New York City, NY, USA",#bb3488,#da5a6a,#e4695e,#eb7655,#ef7c51,#f1834c,#f68d45,#f89540
"New York City, NY, USA","New York City, NY, USA",#bb3488,#da5a6a,#e4695e,#eb7655,#ef7c51,#f1834c,#f58c46,#f89540
"New York City, NY, USA","Holmdel, NJ, USA",#bb3488,#da5a6a,#e4695e,#eb7655,#ef7c51,#f1834c,#f58c46,#f89540
"Holmdel, NJ, USA","Holmdel, NJ, USA",#bc3587,#d9586a,#e4695e,#eb7655,#ef7c51,#f1814d,#f58c46,#f89540
"Holmdel, NJ, USA","Detroit, MI, USA",#bc3587,#d9586a,#e3685f,#eb7655,#ef7c51,#f1814d,#f58c46,#f89540
"Detroit, MI, USA","Detroit, MI, USA",#bc3587,#d9586a,#e3685f,#eb7655,#ef7c51,#f1814d,#f58c46,#f89540
"Detroit, MI, USA","Los Angeles, CA, USA",#bc3587,#d9586a,#e3685f,#eb7655,#ef7c51,#f1814d,#f58c46,#f89540
"Los Angeles, CA, USA","Los Angeles, CA, USA",#bc3587,#d9586a,#e3685f,#eb7655,#ee7b51,#f1814d,#f58c46,#f89540
"Los Angeles, CA, USA","Cupertino, CA, USA",#bc3587,#d9586a,#e3685f,#eb7556,#ee7b51,#f1814d,#f58c46,#f89441
"Cupertino, CA, USA","Cupertino, CA, USA",#bc3587,#d9586a,#e3685f,#eb7556,#ee7b51,#f1814d,#f58c46,#f89441
"Cupertino, CA, USA","Berkeley, CA, USA",#bc3587,#d9586a,#e3685f,#eb7556,#ee7b51,#f1814d,#f58c46,#f89441
"Berkeley, CA, USA","Berkeley, CA, USA",#bc3587,#d9586a,#e3685f,#eb7556,#ee7b51,#f1814d,#f58c46,#f89441
"Berkeley, CA, USA","Hamilton, Bermuda",#bc3587,#d9586a,#e3685f,#eb7556,#ee7b51,#f1814d,#f58c46,#f89441
"Hamilton, Bermuda","Hamilton, Bermuda",#bc3587,#d9586a,#e3685f,#eb7556,#ee7b51,#f1814d,#f58b47,#f89441
"Hamilton, Bermuda","Washington, D.C., USA",#bd3786,#d8576b,#e3685f,#eb7556,#ee7b51,#f0804e,#f58b47,#f89441
"Washington, D.C., USA","Washington, D.C., USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f89441
"Washington, D.C., USA","Washington, D.C., USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f89441
"Washington, D.C., USA","Washington, D.C., USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f89441
"Washington, D.C., USA","New York City, NY, USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f79342
"New York City, NY, USA","New York City, NY, USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f79342
"New York City, NY, USA","Ridgewood, NJ, USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f79342
"Ridgewood, NJ, USA","Ridgewood, NJ, USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f79342
"Ridgewood, NJ, USA","Shrub Oak, NY, USA",#bd3786,#d8576b,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f79342
"Shrub Oak, NY, USA","Shrub Oak, NY, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f79342
"Shrub Oak, NY, USA","Washington, D.C., USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f0804e,#f58b47,#f79342
"Washington, D.C., USA","Washington, D.C., USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Washington, D.C., USA","Hampton, VA, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Hampton, VA, USA","Hampton, VA, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Hampton, VA, USA","Winston-Salem, NC, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Winston-Salem, NC, USA","Winston-Salem, NC, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Winston-Salem, NC, USA","Charlotte, NC, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Charlotte, NC, USA","Charlotte, NC, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Charlotte, NC, USA","Chicago, IL, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Chicago, IL, USA","Chicago, IL, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Chicago, IL, USA","Ripon, WI, USA",#be3885,#d7566c,#e26660,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Ripon, WI, USA","Ripon, WI, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Ripon, WI, USA","Madison, WI, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Madison, WI, USA","Madison, WI, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Madison, WI, USA","Milwaukee, WI, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Milwaukee, WI, USA","Milwaukee, WI, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Milwaukee, WI, USA","Omaha, NE, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Omaha, NE, USA","Omaha, NE, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Omaha, NE, USA","Houston, TX, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
"Houston, TX, USA","Houston, TX, USA",#be3885,#d7566c,#e26561,#ea7457,#ed7a52,#f07f4f,#f48948,#f79342
